date,price,bedrooms,bathrooms,sqft_living,waterfront,view,grade,sqft_above,sqft_basement,yr_built,zipcode,lat,long,sqft_living15,sqft_lot15,expensive_home,house_age,sqft_ratio,house_age_group
20141215T000000,1245000.0,5,2.5,3370,0,0,9,3370,0,2005,98004,47.5812,-122.196,2470,8113,1,20,0.7329376854599406,Modern
20140702T000000,599950.0,4,3.5,2500,0,0,8,1810,690,2008,98052,47.6749,-122.14,2060,3295,1,17,0.824,Modern
20140512T000000,950000.0,5,3.0,4530,0,0,9,3200,1330,2003,98077,47.7702,-122.066,3430,83199,1,22,0.7571743929359823,Modern
20141209T000000,323000.0,3,1.75,1910,0,0,8,1910,0,2004,98022,47.19,-122.016,2510,9259,0,21,1.3141361256544504,Modern
20140710T000000,554000.0,2,2.0,1670,0,0,8,1670,0,2004,98053,47.7141,-122.031,1670,4996,1,21,1.0,Modern
20150406T000000,304000.0,3,2.5,1670,0,0,8,1670,0,2002,98042,47.3925,-122.165,1920,5298,0,23,1.1497005988023952,Modern
20150304T000000,315000.0,5,3.0,2110,0,0,7,2110,0,2005,98030,47.3599,-122.176,1460,10400,0,20,0.6919431279620853,Modern
20140926T000000,786000.0,4,3.5,3320,0,0,9,3320,0,2005,98075,47.592,-121.989,3160,9226,1,20,0.9518072289156626,Modern
20141111T000000,749950.0,4,2.5,3340,0,0,10,3340,0,2005,98053,47.6101,-121.955,3730,123600,1,20,1.1167664670658684,Modern
20150316T000000,325000.0,3,2.75,1580,0,0,7,1580,0,2001,98019,47.7367,-121.969,1770,3799,0,24,1.120253164556962,Modern
20150303T000000,713000.0,3,2.75,2310,0,0,10,2020,290,2011,98027,47.5304,-122.073,2340,2155,1,14,1.0129870129870129,Modern
20150325T000000,292500.0,3,2.5,2095,0,0,7,2095,0,2008,98002,47.3523,-122.213,1805,3402,0,17,0.8615751789976134,Modern
20140606T000000,1600000.0,4,3.5,4280,0,0,11,4280,0,2005,98004,47.5979,-122.197,2360,10031,1,20,0.5514018691588785,Modern
20150303T000000,564000.0,4,2.5,2870,0,0,8,2870,0,2004,98065,47.5394,-121.878,2770,6658,1,21,0.9651567944250871,Modern
20141020T000000,340000.0,4,2.5,2441,0,0,8,2441,0,2007,98023,47.3237,-122.337,2724,7357,0,18,1.1159360917656698,Modern
20140710T000000,1975000.0,6,4.5,4800,0,0,10,3580,1220,2007,98112,47.6259,-122.291,2180,6037,1,18,0.45416666666666666,Modern
20141008T000000,1248000.0,2,2.5,2310,0,0,9,2310,0,2006,98119,47.6318,-122.365,2700,5670,1,19,1.1688311688311688,Modern
20140901T000000,583000.0,4,2.5,1840,0,0,9,1840,0,2005,98052,47.6662,-122.083,2120,4011,1,20,1.1521739130434783,Modern
20140922T000000,2575000.0,4,3.5,3280,0,0,11,2880,400,2011,98112,47.6299,-122.28,2050,3800,1,14,0.625,Modern
20150109T000000,928950.0,4,3.75,3280,0,0,9,3280,0,2014,98006,47.554,-122.19,2900,10108,1,11,0.8841463414634146,Modern
20150210T000000,277000.0,4,3.0,1960,0,0,7,1170,790,2001,98106,47.5313,-122.36,1960,5160,0,24,1.0,Modern
20150407T000000,615000.0,3,2.5,1490,0,0,10,1300,190,2008,98199,47.6478,-122.383,1490,1715,1,17,1.0,Modern
20140730T000000,597000.0,4,2.5,2340,0,0,9,2340,0,2004,98125,47.73,-122.315,1920,9116,1,21,0.8205128205128205,Modern
20140520T000000,1300000.0,4,3.5,4380,0,0,11,4380,0,2001,98053,47.6587,-122.009,5170,62291,1,24,1.1803652968036529,Modern
20140801T000000,359000.0,3,3.0,1320,0,0,7,1080,240,2003,98144,47.5942,-122.296,1780,7715,0,22,1.3484848484848484,Modern
20140516T000000,350000.0,4,2.5,2440,0,0,7,2440,0,2009,98038,47.3841,-122.036,2410,4502,0,16,0.9877049180327869,Modern
20150410T000000,1605000.0,4,3.5,3920,0,1,10,2240,1680,2005,98040,47.576,-122.214,3800,13749,1,20,0.9693877551020408,Modern
20140820T000000,397000.0,4,2.5,1790,0,0,7,1790,0,2005,98059,47.4829,-122.128,1950,5180,0,20,1.089385474860335,Modern
20140912T000000,470000.0,3,2.5,2280,0,0,8,2280,0,2004,98065,47.5335,-121.854,2640,6167,0,21,1.1578947368421053,Modern
20150318T000000,380500.0,3,2.0,1270,0,0,8,1270,0,2003,98103,47.6929,-122.342,1180,1360,0,22,0.9291338582677166,Modern
20141231T000000,614285.0,5,2.75,2730,0,0,8,2730,0,2015,98072,47.7685,-122.16,2520,6126,1,10,0.9230769230769231,New
20150407T000000,376000.0,2,2.0,1340,0,0,8,1340,0,2003,98029,47.5476,-122.005,1410,1375,0,22,1.0522388059701493,Modern
20150327T000000,255000.0,4,2.5,2163,0,0,7,2163,0,2006,98001,47.2736,-122.251,1760,9600,0,19,0.8136846971798428,Modern
20141001T000000,1485000.0,4,3.25,3730,0,0,10,2810,920,2006,98033,47.6824,-122.199,2490,7200,1,19,0.6675603217158177,Modern
20150403T000000,440000.0,3,2.5,1390,0,0,7,1390,0,2004,98065,47.5303,-121.855,2340,4125,0,21,1.683453237410072,Modern
20141119T000000,382000.0,2,1.5,1070,0,0,8,1070,0,2005,98107,47.6699,-122.393,1320,1193,0,20,1.233644859813084,Modern
20150508T000000,679000.0,4,2.5,3680,0,0,10,3680,0,2006,98038,47.3543,-122.005,3310,7180,1,19,0.8994565217391305,Modern
20150416T000000,300000.0,4,2.5,2500,0,0,8,2500,0,2003,98042,47.3666,-122.122,2690,4750,0,22,1.076,Modern
20150212T000000,363000.0,4,2.5,2180,0,0,8,2180,0,2004,98042,47.3673,-122.072,2520,9520,0,21,1.1559633027522935,Modern
20140515T000000,1146800.0,4,3.5,4210,0,0,10,4210,0,2006,98008,47.5905,-122.117,3860,10200,1,19,0.9168646080760094,Modern
20150122T000000,367500.0,2,2.0,1030,0,0,8,680,350,2004,98116,47.5788,-122.41,1120,1267,0,21,1.087378640776699,Modern
20150327T000000,539950.0,3,2.5,1330,0,0,8,1330,0,2014,98117,47.6987,-122.365,1330,5000,1,11,1.0,Modern
20150226T000000,430000.0,3,2.5,1690,0,0,8,1140,550,2004,98136,47.5404,-122.387,1640,1321,0,21,0.9704142011834319,Modern
20140924T000000,296000.0,3,2.5,1560,0,0,7,1560,0,2003,98038,47.3851,-122.029,1860,5752,0,22,1.1923076923076923,Modern
20141002T000000,285000.0,3,1.75,1100,0,0,7,780,320,2008,98106,47.5601,-122.363,1170,4800,0,17,1.0636363636363637,Modern
20140617T000000,738500.0,3,2.5,2300,0,0,8,2300,0,2005,98053,47.7067,-122.013,1640,5931,1,20,0.7130434782608696,Modern
20150407T000000,575000.0,4,2.5,2890,0,2,8,2890,0,2004,98065,47.5339,-121.854,2640,7184,1,21,0.9134948096885813,Modern
20141121T000000,640000.0,4,2.5,2260,0,0,9,2260,0,2004,98052,47.7047,-122.128,2680,5172,1,21,1.1858407079646018,Modern
20141014T000000,702000.0,4,2.75,3880,0,0,7,3880,0,2004,98053,47.6777,-122.035,2620,5300,1,21,0.6752577319587629,Modern
20150507T000000,365000.0,3,2.25,1960,0,0,7,1750,210,2003,98118,47.5419,-122.289,1760,1985,0,22,0.8979591836734694,Modern
20150417T000000,694000.0,2,2.5,2320,0,0,8,2320,0,2007,98053,47.7226,-122.03,1680,4765,1,18,0.7241379310344828,Modern
20141126T000000,295000.0,3,2.5,1690,0,0,7,1690,0,2003,98038,47.3552,-122.015,1830,4733,0,22,1.0828402366863905,Modern
20150415T000000,394000.0,3,2.5,2550,0,0,7,2550,0,2004,98038,47.3504,-122.026,2640,5400,0,21,1.035294117647059,Modern
20141007T000000,569000.0,4,2.5,2830,0,0,8,2830,0,2003,98065,47.5396,-121.882,2470,10443,1,22,0.872791519434629,Modern
20150323T000000,775000.0,5,2.75,3750,0,4,10,3750,0,2005,98038,47.3525,-122.002,3120,7255,1,20,0.832,Modern
20140527T000000,515000.0,4,2.5,3200,0,0,7,3200,0,2005,98059,47.5012,-122.15,2480,6140,1,20,0.775,Modern
20140502T000000,626000.0,3,2.25,1750,0,0,9,1470,280,2005,98102,47.6498,-122.321,2410,3050,1,20,1.3771428571428572,Modern
20140812T000000,810000.0,4,3.5,4170,0,0,9,2940,1230,2005,98074,47.6136,-122.041,2970,4922,1,20,0.7122302158273381,Modern
20141007T000000,305000.0,4,2.5,2230,0,0,7,2230,0,2003,98092,47.3287,-122.169,2230,6882,0,22,1.0,Modern
20140609T000000,345000.0,3,2.5,1210,0,0,8,1210,0,2008,98103,47.6977,-122.349,1190,1407,0,17,0.9834710743801653,Modern
20150119T000000,855000.0,4,3.5,4030,0,0,10,4030,0,2006,98045,47.4619,-121.744,1830,11700,1,19,0.45409429280397023,Modern
20140910T000000,620000.0,3,2.25,1780,0,0,8,1570,210,2007,98109,47.6413,-122.346,1470,1799,1,18,0.8258426966292135,Modern
20141001T000000,585000.0,3,2.5,1700,0,2,9,1320,380,2002,98119,47.6373,-122.369,1710,1686,1,23,1.0058823529411764,Modern
20141114T000000,430000.0,4,2.5,3000,0,0,9,3000,0,2001,98031,47.3959,-122.211,3000,8450,0,24,1.0,Modern
20141120T000000,321000.0,3,2.5,2020,0,0,7,2020,0,2012,98038,47.3658,-122.017,2030,4140,0,13,1.004950495049505,Modern
20140602T000000,1035000.0,3,2.5,2230,0,0,9,2230,0,2003,98033,47.6938,-122.213,1900,8238,1,22,0.852017937219731,Modern
20150429T000000,750000.0,5,3.5,2160,0,0,9,2160,0,2007,98107,47.6726,-122.39,1750,4650,1,18,0.8101851851851852,Modern
20141029T000000,315000.0,4,2.5,1950,0,0,7,1950,0,2002,98178,47.5014,-122.226,1980,3225,0,23,1.0153846153846153,Modern
20140825T000000,1000000.0,4,3.25,3320,0,0,11,2950,370,2008,98103,47.691,-122.337,1860,5668,1,17,0.5602409638554217,Modern
20141031T000000,475000.0,3,2.5,2480,0,0,8,2480,0,2001,98155,47.772,-122.297,1850,7704,0,24,0.7459677419354839,Modern
20141021T000000,387000.0,2,2.5,1170,0,0,8,1170,0,2001,98122,47.6131,-122.297,1250,3136,0,24,1.0683760683760684,Modern
20140911T000000,285000.0,2,1.0,1050,0,0,7,1050,0,2005,98029,47.5471,-121.996,1890,2772,0,20,1.8,Modern
20140603T000000,580135.0,4,2.5,3150,0,0,8,3150,0,2014,98059,47.4787,-122.122,2650,5886,1,11,0.8412698412698413,Modern
20140616T000000,680000.0,4,2.75,2500,0,0,8,2500,0,2010,98053,47.6964,-122.017,2500,4950,1,15,1.0,Modern
20140725T000000,267500.0,3,1.5,1390,0,0,7,1390,0,2001,98118,47.5506,-122.29,1100,2617,0,24,0.7913669064748201,Modern
20140513T000000,354901.0,3,2.5,1490,0,0,8,1490,0,2004,98125,47.7173,-122.299,1364,1709,0,21,0.9154362416107382,Modern
20141014T000000,439888.0,2,2.0,1300,0,0,8,1300,0,2005,98053,47.7078,-122.013,1640,6009,0,20,1.2615384615384615,Modern
20141021T000000,367000.0,3,2.25,1400,0,2,8,1400,0,2006,98133,47.7147,-122.356,1490,1449,0,19,1.0642857142857143,Modern
20141210T000000,300000.0,3,2.5,1020,0,0,7,720,300,2004,98144,47.5871,-122.317,1470,1249,0,21,1.4411764705882353,Modern
20140827T000000,625000.0,3,2.5,2330,0,0,8,2330,0,2003,98116,47.5622,-122.392,1980,5265,1,22,0.8497854077253219,Modern
20141107T000000,616000.0,4,2.5,3440,0,0,10,3440,0,2006,98038,47.3538,-122.004,3200,6915,1,19,0.9302325581395349,Modern
20150319T000000,435000.0,4,2.25,1780,0,0,7,1780,0,2002,98072,47.7642,-122.149,1670,2426,0,23,0.9382022471910112,Modern
20150114T000000,820000.0,4,3.5,2770,0,0,9,2770,0,2002,98074,47.6469,-122.081,3410,7447,1,23,1.2310469314079422,Modern
20141202T000000,443750.0,3,2.25,1460,0,0,7,1140,320,2003,98199,47.6601,-122.4,1460,1531,0,22,1.0,Modern
20140909T000000,782500.0,4,2.5,2930,0,0,9,2930,0,2005,98074,47.6219,-122.024,2600,6051,1,20,0.8873720136518771,Modern
20140826T000000,401500.0,3,2.5,1509,0,0,8,1509,0,2014,98133,47.7048,-122.34,1509,2431,0,11,1.0,Modern
20140702T000000,340000.0,4,2.5,1954,0,0,8,1954,0,2005,98055,47.4297,-122.19,1714,3259,0,20,0.8771750255885363,Modern
20150112T000000,920000.0,3,3.5,2800,0,0,9,2800,0,2005,98053,47.7095,-122.022,2420,7694,1,20,0.8642857142857143,Modern
20140915T000000,293000.0,3,2.5,1690,0,0,7,1690,0,2003,98038,47.3691,-122.031,2610,7999,0,22,1.544378698224852,Modern
20150408T000000,635000.0,3,2.5,2620,0,0,7,2620,0,2002,98053,47.6846,-122.037,2280,4800,1,23,0.8702290076335878,Modern
20140708T000000,630000.0,2,2.5,2290,0,0,9,2290,0,2005,98029,47.5545,-122.002,2290,3640,1,20,1.0,Modern
20150416T000000,1290000.0,4,2.5,3430,0,0,9,3430,0,2014,98033,47.6842,-122.196,1530,7800,1,11,0.446064139941691,Modern
20140623T000000,3400000.0,3,4.5,5230,1,4,10,3740,1490,2005,98040,47.5348,-122.243,3670,17826,1,20,0.7017208413001912,Modern
20140729T000000,305000.0,4,2.5,2320,0,0,7,2320,0,2007,98042,47.3349,-122.059,2230,5750,0,18,0.9612068965517241,Modern
20140819T000000,860000.0,4,2.5,3070,0,0,9,3070,0,2009,98033,47.669,-122.172,2190,9218,1,16,0.7133550488599348,Modern
20140512T000000,335000.0,3,2.5,1940,0,0,8,1940,0,2004,98058,47.4479,-122.12,2070,4892,0,21,1.0670103092783505,Modern
20140909T000000,569950.0,5,4.25,3380,0,0,8,3380,0,2014,98148,47.4349,-122.328,2790,7805,1,11,0.8254437869822485,Modern
20150205T000000,495500.0,3,2.5,3190,0,0,9,3190,0,2006,98059,47.5047,-122.144,2970,7828,0,19,0.9310344827586207,Modern
20140825T000000,349950.0,4,2.5,2000,0,0,7,2000,0,2005,98058,47.466,-122.147,2410,4889,0,20,1.205,Modern
20150410T000000,425000.0,4,2.5,2400,0,0,8,2400,0,2001,98038,47.3869,-122.033,2460,6519,0,24,1.025,Modern
20140620T000000,218000.0,2,2.0,1310,0,0,6,1310,0,2004,98038,47.3502,-122.022,1360,2550,0,21,1.0381679389312977,Modern
20140624T000000,455000.0,2,1.5,1200,0,0,8,1000,200,2015,98144,47.6001,-122.298,1320,1852,0,10,1.1,New
20140619T000000,1440000.0,3,3.5,3870,0,0,11,2760,1110,2002,98102,47.6452,-122.317,2530,5500,1,23,0.6537467700258398,Modern
20150122T000000,1195000.0,3,3.0,2350,0,0,9,1560,790,2001,98112,47.6308,-122.279,2000,4380,1,24,0.851063829787234,Modern
20150505T000000,499000.0,4,2.25,2440,0,0,7,2440,0,2007,98065,47.5407,-121.89,2440,5212,0,18,1.0,Modern
20150218T000000,590000.0,5,3.0,3480,0,0,8,3480,0,2012,98059,47.4815,-122.153,2800,9400,1,13,0.8045977011494253,Modern
20140924T000000,1250000.0,4,3.25,3160,0,2,9,3160,0,2011,98034,47.7001,-122.238,3450,10043,1,14,1.0917721518987342,Modern
20140616T000000,902000.0,4,2.5,3030,0,0,9,3030,0,2003,98033,47.6675,-122.176,2570,8830,1,22,0.8481848184818482,Modern
20140714T000000,308000.0,4,2.5,2330,0,0,8,2330,0,2004,98031,47.3934,-122.184,2330,5783,0,21,1.0,Modern
20150330T000000,537000.0,4,2.5,1990,0,0,8,1990,0,2012,98034,47.732,-122.178,1990,2665,1,13,1.0,Modern
20140807T000000,485500.0,2,1.5,1340,0,0,8,1190,150,2006,98122,47.617,-122.309,1460,1245,0,19,1.0895522388059702,Modern
20140919T000000,526000.0,3,3.25,1220,0,0,8,930,290,2014,98105,47.67,-122.317,1303,3810,1,11,1.068032786885246,Modern
20140503T000000,625000.0,4,2.75,2920,0,0,8,2920,0,2012,98059,47.4909,-122.144,3030,6605,1,13,1.0376712328767124,Modern
20141118T000000,299950.0,3,2.5,1570,0,0,7,1570,0,2005,98019,47.7456,-121.984,1970,2952,0,20,1.2547770700636942,Modern
20140520T000000,380000.0,4,3.0,2800,0,0,8,2800,0,2002,98038,47.3543,-122.012,3610,8194,0,23,1.2892857142857144,Modern
20140909T000000,450000.0,7,4.0,3150,0,0,8,3150,0,2013,98118,47.5259,-122.279,1880,6000,0,12,0.5968253968253968,Modern
20150421T000000,544800.0,5,2.75,3190,0,0,9,3190,0,2004,98058,47.4575,-122.119,3100,5857,1,21,0.9717868338557993,Modern
20140905T000000,374000.0,2,2.25,1100,0,0,9,1100,0,2009,98118,47.5663,-122.289,1100,3082,0,16,1.0,Modern
20150427T000000,415000.0,3,2.75,1770,0,0,8,1770,0,2009,98065,47.5164,-121.878,1760,2891,0,16,0.9943502824858758,Modern
20140926T000000,360000.0,2,1.75,1230,0,0,8,1230,0,2006,98029,47.5475,-121.999,1380,1107,0,19,1.1219512195121952,Modern
20150421T000000,394000.0,2,2.0,1750,0,0,8,1750,0,2012,98065,47.5169,-121.878,1650,2731,0,13,0.9428571428571428,Modern
20150122T000000,865000.0,4,3.5,3380,0,1,9,2160,1220,2007,98074,47.6124,-122.06,2910,11214,1,18,0.8609467455621301,Modern
20150203T000000,511000.0,4,3.5,3100,0,0,10,3100,0,2005,98031,47.3892,-122.215,3350,7638,1,20,1.0806451612903225,Modern
20150212T000000,1625000.0,4,3.75,4410,0,4,11,3570,840,2003,98116,47.5888,-122.392,2770,5750,1,22,0.6281179138321995,Modern
20140825T000000,459500.0,2,1.5,1170,0,0,7,1170,0,2003,98103,47.6607,-122.333,1170,1116,0,22,1.0,Modern
20140513T000000,2450000.0,4,4.5,5030,0,2,11,3250,1780,2008,98040,47.5722,-122.236,3640,11490,1,17,0.7236580516898609,Modern
20140605T000000,955000.0,4,4.25,5660,0,0,10,4100,1560,2001,98019,47.7064,-121.981,3620,207141,1,24,0.6395759717314488,Modern
20140527T000000,732000.0,3,2.5,2330,0,4,9,1410,920,2004,98107,47.6735,-122.405,2640,5250,1,21,1.1330472103004292,Modern
20140604T000000,525000.0,3,2.0,1540,0,0,8,1540,0,2004,98125,47.7041,-122.288,1510,7800,1,21,0.9805194805194806,Modern
20140713T000000,300000.0,3,2.5,1870,0,0,7,1870,0,2005,98042,47.3992,-122.163,2190,4029,0,20,1.1711229946524064,Modern
20141202T000000,249000.0,3,1.0,1752,0,2,8,1752,0,2005,98032,47.3755,-122.278,1800,9000,0,20,1.0273972602739727,Modern
20150417T000000,579000.0,3,2.5,3160,0,3,9,3160,0,2002,98010,47.3401,-121.946,2110,94663,1,23,0.6677215189873418,Modern
20141215T000000,364950.0,3,2.25,2520,0,0,7,1850,670,2003,98038,47.3522,-122.042,2260,6967,0,22,0.8968253968253969,Modern
20141113T000000,506000.0,5,3.75,3880,0,0,7,3880,0,2004,98056,47.4811,-122.179,2160,4651,1,21,0.5567010309278351,Modern
20140822T000000,443600.0,3,2.5,1430,0,0,8,1430,0,2003,98117,47.684,-122.388,1310,2135,0,22,0.916083916083916,Modern
20141029T000000,695000.0,4,2.75,2660,0,0,9,2660,0,2002,98075,47.5993,-121.977,2820,7388,1,23,1.0601503759398496,Modern
20150407T000000,500000.0,3,1.5,1330,0,0,8,1140,190,2008,98116,47.5773,-122.409,1330,1264,0,17,1.0,Modern
20141226T000000,335000.0,2,2.0,1420,0,0,7,1420,0,2004,98038,47.3543,-122.022,2140,4890,0,21,1.5070422535211268,Modern
20141218T000000,329000.0,4,2.5,2650,0,0,9,2650,0,2005,98042,47.3509,-122.165,2610,6490,0,20,0.9849056603773585,Modern
20140509T000000,382000.0,3,3.25,1410,0,0,8,1410,0,2005,98103,47.6981,-122.34,1410,1253,0,20,1.0,Modern
20141015T000000,620000.0,4,2.5,2980,0,0,9,2980,0,2001,98045,47.4575,-121.707,2530,45596,1,24,0.8489932885906041,Modern
20150102T000000,325000.0,3,2.5,1870,0,0,7,1870,0,2002,98056,47.4831,-122.183,2160,3480,0,23,1.1550802139037433,Modern
20141117T000000,473000.0,5,3.5,3430,0,0,10,2830,600,2002,98031,47.4065,-122.207,3650,6600,0,23,1.064139941690962,Modern
20150309T000000,314950.0,3,2.5,1690,0,0,7,1690,0,2003,98038,47.3575,-122.016,1830,5175,0,22,1.0828402366863905,Modern
20141209T000000,525000.0,3,2.25,1290,0,0,8,1000,290,2006,98102,47.637,-122.327,1300,1169,1,19,1.0077519379844961,Modern
20141125T000000,320000.0,2,2.25,1550,0,0,8,1550,0,2008,98106,47.5394,-122.368,1420,1826,0,17,0.9161290322580645,Modern
20150120T000000,775000.0,3,2.5,2480,0,0,8,1960,520,2014,98117,47.6974,-122.369,1650,7806,1,11,0.6653225806451613,Modern
20140708T000000,782000.0,4,3.5,5270,0,0,10,3440,1830,2004,98058,47.4358,-122.085,2340,30904,1,21,0.444022770398482,Modern
20140626T000000,446000.0,2,1.5,1370,0,0,8,1080,290,2008,98122,47.6039,-122.307,1560,2081,0,17,1.1386861313868613,Modern
20140605T000000,335000.0,4,2.5,2610,0,0,8,2610,0,2009,98001,47.2649,-122.292,2583,4796,0,16,0.9896551724137931,Modern
20140624T000000,510000.0,3,2.25,1420,0,0,8,1420,0,2006,98103,47.6534,-122.346,1500,1282,1,19,1.056338028169014,Modern
20140516T000000,565000.0,3,2.25,1520,0,0,8,1520,0,2013,98107,47.674,-122.377,1550,4750,1,12,1.019736842105263,Modern
20140625T000000,700000.0,4,2.5,2770,0,0,9,2770,0,2004,98075,47.5997,-121.973,2910,5000,1,21,1.0505415162454874,Modern
20140609T000000,579000.0,2,2.0,1870,0,0,8,1870,0,2003,98053,47.7108,-122.031,1670,5200,1,22,0.893048128342246,Modern
20140512T000000,210000.0,3,2.5,1040,0,0,7,720,320,2004,98118,47.5165,-122.268,1540,5110,0,21,1.4807692307692308,Modern
20141216T000000,315000.0,3,2.25,1370,0,0,8,1370,0,2009,98133,47.7326,-122.343,1370,1125,0,16,1.0,Modern
20150312T000000,628000.0,5,2.75,2600,0,0,8,2600,0,2015,98133,47.7348,-122.34,1600,8160,1,10,0.6153846153846154,New
20141008T000000,349950.0,3,2.5,1420,0,0,8,1420,0,2002,98103,47.6982,-122.349,1430,1560,0,23,1.0070422535211268,Modern
20140701T000000,739900.0,5,2.5,3290,0,0,8,3290,0,2004,98075,47.5773,-122.056,2990,6441,1,21,0.9088145896656535,Modern
20141105T000000,340000.0,2,1.75,1010,0,0,7,670,340,2003,98199,47.6515,-122.4,1500,2499,0,22,1.4851485148514851,Modern
20141030T000000,236000.0,4,2.5,1630,0,0,7,1630,0,2003,98146,47.5072,-122.336,1270,4590,0,22,0.7791411042944786,Modern
20140925T000000,240000.0,0,2.5,1810,0,0,7,1810,0,2003,98038,47.3493,-122.053,1810,5685,0,22,1.0,Modern
20150401T000000,945000.0,5,3.5,4380,0,0,11,4380,0,2003,98075,47.5848,-121.969,4310,14633,1,22,0.9840182648401826,Modern
20150416T000000,285000.0,4,2.5,1996,0,0,7,1996,0,2009,98042,47.3365,-122.051,2180,5127,0,16,1.092184368737475,Modern
20141210T000000,360000.0,4,2.5,2750,0,0,9,2750,0,2002,98092,47.3304,-122.179,2810,6824,0,23,1.0218181818181817,Modern
20141230T000000,415000.0,3,2.5,1980,0,0,7,1980,0,2003,98028,47.7767,-122.239,2000,4394,0,22,1.0101010101010102,Modern
20141218T000000,480000.0,3,2.5,2980,0,0,8,2980,0,2006,98055,47.437,-122.207,3010,5267,0,19,1.0100671140939597,Modern
20141110T000000,1240000.0,3,2.5,2660,0,3,9,1870,790,2007,98119,47.6264,-122.364,1640,1369,1,18,0.6165413533834586,Modern
20140825T000000,849000.0,4,2.75,4010,0,0,10,4010,0,2004,98038,47.4299,-121.998,2451,209523,1,21,0.6112219451371571,Modern
20141222T000000,324000.0,3,2.25,1550,0,0,7,1550,0,2001,98019,47.7373,-121.966,1620,4621,0,24,1.0451612903225806,Modern
20140521T000000,299900.0,3,2.5,2720,0,0,7,2720,0,2002,98092,47.3344,-122.174,2760,6537,0,23,1.0147058823529411,Modern
20140917T000000,679000.0,4,3.5,3420,0,0,9,3420,0,2004,98010,47.3534,-121.992,3580,49223,1,21,1.0467836257309941,Modern
20140611T000000,285000.0,3,2.5,1870,0,0,7,1870,0,2005,98042,47.3986,-122.163,2190,4060,0,20,1.1711229946524064,Modern
20141020T000000,955990.0,5,3.25,3830,0,0,9,3830,0,2014,98053,47.6843,-122.016,3950,6723,1,11,1.031331592689295,Modern
20140929T000000,1150000.0,3,2.25,3250,0,0,10,2260,990,2006,98005,47.6077,-122.158,2770,21512,1,19,0.8523076923076923,Modern
20140908T000000,281000.0,3,1.5,1280,0,0,7,1280,0,2003,98125,47.7162,-122.293,1420,1422,0,22,1.109375,Modern
20150312T000000,565000.0,4,2.5,2980,0,0,9,2980,0,2001,98019,47.7354,-121.974,2920,7700,1,24,0.9798657718120806,Modern
20140617T000000,1010000.0,3,3.25,2420,0,2,10,1840,580,2006,98109,47.637,-122.341,1840,2890,1,19,0.7603305785123967,Modern
20150513T000000,751000.0,5,2.75,2860,0,0,9,2860,0,2006,98052,47.707,-122.102,3150,6442,1,19,1.1013986013986015,Modern
20140618T000000,4489000.0,4,3.0,6430,0,0,12,6430,0,2001,98004,47.6208,-122.219,3720,14592,1,24,0.578538102643857,Modern
20141201T000000,1438890.0,5,3.5,3420,0,0,10,3420,0,2006,98040,47.5736,-122.212,1900,8000,1,19,0.5555555555555556,Modern
20140702T000000,329950.0,4,2.5,2120,0,0,7,2120,0,2002,98038,47.3795,-122.022,2370,5506,0,23,1.1179245283018868,Modern
20141027T000000,440000.0,2,2.75,1100,0,0,7,750,350,2006,98102,47.6405,-122.324,2090,4125,0,19,1.9,Modern
20140523T000000,402000.0,3,2.0,1540,0,0,8,1540,0,2005,98029,47.5479,-121.998,1540,1827,0,20,1.0,Modern
20141028T000000,1090000.0,4,2.5,2780,0,0,9,2780,0,2004,98033,47.666,-122.201,1160,6837,1,21,0.4172661870503597,Modern
20150504T000000,454280.0,3,2.5,1470,0,0,8,1170,300,2004,98029,47.5464,-121.999,1470,1583,0,21,1.0,Modern
20150420T000000,404000.0,3,2.5,2370,0,0,8,2370,0,2006,98038,47.3515,-121.999,2370,4348,0,19,1.0,Modern
20140708T000000,410000.0,4,2.5,2560,0,0,9,2560,0,2006,98038,47.3533,-122.027,3010,4916,0,19,1.17578125,Modern
20140716T000000,700000.0,4,2.5,2590,0,0,9,2590,0,2004,98052,47.7047,-122.128,2660,5238,1,21,1.027027027027027,Modern
20140705T000000,1200000.0,4,2.5,2700,0,0,9,2700,0,2004,98115,47.6725,-122.327,1810,4500,1,21,0.6703703703703704,Modern
